Date,Open,High,Low,Close,Adj Close,Volume
2002-05-21,52.700001,57.500000,52.700001,54.470001,9.658543,62520
2002-05-22,53.500000,54.299999,52.750000,52.900002,9.380153,29910
2002-05-23,52.200001,53.500000,52.200001,53.325001,9.455510,14520
2002-05-24,51.090000,54.150002,51.090000,53.529999,9.491864,28560
2002-05-27,51.610001,53.980000,51.610001,53.630001,9.509595,13960
2002-05-28,51.514999,57.599998,51.514999,52.970001,9.392565,63870
2002-05-29,53.000000,53.000000,52.509998,52.955002,9.389904,28420
2002-05-30,51.799999,54.500000,51.799999,52.994999,9.396996,12760
2002-05-31,52.400002,53.000000,52.055000,52.410000,9.293265,56360
2002-06-03,53.000000,53.450001,52.799999,52.974998,9.393452,33920
2002-06-04,53.005001,53.500000,52.505001,52.910000,9.381925,105740
2002-06-05,55.494999,55.494999,53.500000,53.985001,9.572544,89780
2002-06-06,54.980000,55.500000,54.099998,54.259998,9.621305,74190
2002-06-07,54.099998,54.450001,52.700001,53.294998,9.450192,53930
2002-06-10,55.435001,55.435001,53.099998,53.459999,9.479450,31210
2002-06-11,53.505001,53.799999,52.924999,52.980000,9.394340,56910
2002-06-12,53.650002,53.650002,52.810001,52.855000,9.372172,56710
2002-06-13,53.000000,53.345001,52.805000,52.834999,9.368626,32310
2002-06-14,50.514999,53.000000,50.514999,52.904999,9.381038,65110
2002-06-17,53.400002,53.680000,52.439999,52.700001,9.344687,173090
2002-06-18,52.599998,52.985001,52.500000,52.810001,9.364195,126050
2002-06-19,52.299999,53.345001,52.200001,52.415001,9.294151,78640
2002-06-20,52.035000,52.689999,52.014999,52.500000,9.309223,45400
2002-06-21,52.105000,53.000000,50.500000,51.224998,9.083143,104250
2002-06-24,51.500000,52.200001,51.000000,51.605000,9.150525,91080
2002-06-25,51.799999,51.965000,51.410000,51.790001,9.183329,45340
2002-06-26,52.000000,52.000000,51.000000,51.244999,9.086691,42690
2002-06-27,50.255001,51.599998,50.255001,51.070000,9.055656,24940
2002-06-28,51.599998,51.985001,51.099998,51.570000,9.144317,41300
2002-07-01,51.009998,51.875000,51.009998,51.509998,9.133677,27760
2002-07-02,51.099998,51.900002,51.099998,51.820000,9.188646,34610
2002-07-03,51.994999,51.994999,51.264999,51.855000,9.194855,13310
2002-07-04,51.314999,51.790001,51.200001,51.535000,9.138112,39490
2002-07-05,51.314999,52.005001,51.099998,51.369999,9.108855,163660
2002-07-08,51.200001,51.875000,50.900002,51.494999,9.131018,76200
2002-07-09,51.599998,52.500000,51.500000,52.115002,9.240954,22970
2002-07-10,52.500000,52.900002,51.555000,52.369999,9.286175,14080
2002-07-11,52.230000,52.779999,52.230000,52.590000,9.325184,25690
2002-07-12,52.200001,52.799999,52.000000,52.575001,9.322524,30820
2002-07-15,52.500000,52.799999,51.615002,52.490002,9.307452,70640
2002-07-16,52.200001,52.799999,51.509998,52.000000,9.220567,14640
2002-07-17,51.575001,52.794998,51.575001,52.459999,9.302134,15380
2002-07-18,51.055000,52.595001,51.055000,51.959999,10.750413,42800
2002-07-19,51.000000,55.799999,50.799999,51.869999,10.731795,35150
2002-07-22,54.555000,54.555000,51.205002,52.130001,10.785590,58360
2002-07-23,53.500000,53.500000,51.945000,52.639999,10.891108,37800
2002-07-24,52.000000,52.779999,51.799999,52.424999,10.846626,58520
2002-07-25,54.595001,54.595001,52.009998,52.560001,10.874554,47230
2002-07-26,53.500000,53.500000,50.525002,51.735001,10.703867,105230
2002-07-29,55.400002,55.400002,50.814999,50.919998,10.535245,88930
2002-07-30,53.494999,53.900002,48.500000,51.009998,10.553864,61500
2002-07-31,52.500000,52.500000,48.200001,51.355000,10.625244,36080
2002-08-01,51.994999,52.400002,50.200001,51.820000,10.721450,44550
2002-08-02,48.055000,52.189999,48.055000,51.145000,10.581795,12620
2002-08-05,51.299999,51.500000,50.200001,50.755001,10.501106,87320
2002-08-06,50.799999,51.400002,50.610001,51.185001,10.590070,31300
2002-08-07,51.200001,51.980000,50.099998,51.205002,10.594210,39730
2002-08-08,51.994999,51.994999,51.000000,51.330002,10.620070,13580
2002-08-09,50.720001,51.974998,50.720001,51.825001,10.722487,54860
2002-08-12,50.709999,52.000000,50.709999,51.555000,10.666623,20810
2002-08-13,51.500000,52.299999,51.099998,51.325001,10.619035,23430
2002-08-14,51.099998,52.494999,50.810001,50.915001,10.534207,64130
2002-08-15,null,null,null,null,null,null
2002-08-16,52.400002,52.400002,51.200001,51.814999,10.720416,44570
2002-08-19,51.500000,52.490002,51.500000,51.610001,10.678005,22020
2002-08-20,51.494999,51.580002,51.005001,51.084999,10.569380,30090
2002-08-21,50.599998,51.895000,50.599998,51.014999,10.554897,23610
2002-08-22,50.830002,51.215000,50.830002,51.205002,10.594210,31550
2002-08-23,50.810001,52.099998,50.810001,51.865002,10.730763,76360
2002-08-26,52.000000,52.349998,51.200001,52.235001,10.807314,67730
2002-08-27,51.919998,52.090000,51.549999,51.805000,10.718349,14360
2002-08-28,51.799999,52.000000,51.400002,51.900002,10.738006,26030
2002-08-29,52.500000,53.000000,52.105000,52.869999,10.938696,70300
2002-08-30,52.275002,53.000000,51.564999,52.709999,10.905590,137980
2002-09-02,53.700001,53.700001,52.549999,53.000000,10.965592,74920
2002-09-03,53.000000,53.500000,51.814999,53.340000,11.035935,20820
2002-09-04,53.189999,57.500000,53.189999,53.959999,11.164213,439270
2002-09-05,56.900002,56.900002,54.000000,54.345001,11.243869,252620
2002-09-06,55.000000,55.000000,53.599998,53.915001,11.154904,45860
2002-09-09,53.700001,53.990002,53.029999,53.470001,11.062832,73010
2002-09-10,null,null,null,null,null,null
2002-09-11,53.200001,53.650002,52.700001,52.799999,10.924211,26050
2002-09-12,53.365002,53.365002,52.424999,53.005001,10.966627,184190
2002-09-13,53.000000,53.279999,52.700001,52.935001,10.952144,47820
2002-09-16,53.099998,53.290001,52.849998,52.950001,10.955248,10730
2002-09-17,53.285000,53.290001,52.924999,53.025002,10.970765,12310
2002-09-18,52.904999,53.500000,52.700001,52.959999,10.957314,23800
2002-09-19,52.855000,52.855000,52.250000,52.369999,10.835248,91540
2002-09-20,54.799999,54.799999,51.014999,52.805000,10.925248,22660
2002-09-23,52.000000,52.750000,51.910000,52.224998,10.805245,329530
2002-09-24,52.000000,52.900002,52.000000,52.674999,10.898348,217350
2002-09-25,52.599998,52.599998,51.709999,52.005001,10.759728,153940
2002-09-26,51.715000,53.500000,51.715000,52.740002,10.911798,16240
2002-09-27,52.599998,52.599998,52.000000,52.150002,10.789729,19000
2002-09-30,54.900002,54.900002,51.505001,52.014999,10.761796,17670
2002-10-01,52.000000,52.189999,51.900002,52.145000,10.788694,13230
2002-10-02,null,null,null,null,null,null
2002-10-03,52.799999,53.500000,51.799999,52.924999,10.950071,59610
2002-10-04,53.000000,53.500000,52.014999,52.669998,10.897313,21460
2002-10-07,51.500000,53.000000,51.500000,52.630001,10.889039,18960
2002-10-08,50.799999,53.200001,50.799999,52.599998,10.882833,13420
2002-10-09,51.625000,52.799999,51.625000,52.494999,10.861108,41190
2002-10-10,51.849998,52.759998,51.849998,52.505001,10.863174,239850
2002-10-11,52.075001,52.994999,52.075001,52.669998,10.897313,19880
2002-10-14,56.619999,56.619999,52.700001,52.865002,10.937661,3170
2002-10-15,null,null,null,null,null,null
2002-10-16,52.985001,55.000000,52.500000,52.505001,10.863174,361900
2002-10-17,52.000000,52.994999,51.985001,52.724998,10.908693,26070
2002-10-18,52.349998,52.955002,52.349998,52.544998,10.871453,271280
2002-10-21,52.049999,53.000000,52.000000,52.560001,10.874554,24210
2002-10-22,54.400002,54.400002,51.799999,53.020000,10.969728,65090
2002-10-23,52.380001,53.200001,52.380001,52.740002,10.911798,20490
2002-10-24,52.000000,53.000000,52.000000,52.500000,10.862141,31990
2002-10-25,53.000000,53.000000,52.000000,52.250000,10.810419,53880
2002-10-28,52.299999,52.799999,51.365002,52.099998,10.779383,54530
2002-10-29,53.000000,53.000000,51.549999,52.099998,10.779383,56130
2002-10-30,51.000000,52.450001,51.000000,51.974998,10.753520,59350
2002-10-31,50.599998,52.700001,50.599998,52.215000,10.803178,104960
2002-11-01,51.500000,52.500000,51.500000,52.205002,10.801109,36170
2002-11-04,52.000000,52.689999,51.349998,51.845001,10.726625,6020
2002-11-05,52.450001,52.474998,51.599998,51.615002,10.679039,12460
2002-11-06,null,null,null,null,null,null
2002-11-07,51.605000,52.150002,51.605000,52.005001,10.759728,24750
2002-11-08,52.279999,52.375000,52.000000,52.185001,10.796970,13260
2002-11-11,51.540001,52.685001,51.540001,52.455002,10.852833,49240
2002-11-12,51.500000,52.799999,51.500000,51.970001,10.752487,64700
2002-11-13,52.000000,52.000000,51.500000,51.845001,10.726625,172370
2002-11-14,51.605000,51.799999,51.410000,51.724998,10.701797,20340
2002-11-15,51.320000,52.459999,51.320000,51.990002,10.756623,117090
2002-11-18,52.000000,52.400002,51.730000,52.165001,10.792832,14950
2002-11-19,null,null,null,null,null,null
2002-11-20,51.834999,52.195000,51.799999,52.029999,10.764897,150400
2002-11-21,51.599998,52.090000,51.599998,51.994999,10.757660,18190
2002-11-22,51.724998,52.290001,51.509998,52.105000,10.780417,60080
2002-11-25,51.900002,52.099998,51.520000,51.955002,10.749384,132720
2002-11-26,59.845001,59.845001,51.650002,52.014999,10.761796,17320
2002-11-27,51.540001,52.000000,51.540001,51.875000,10.732831,16420
2002-11-28,52.000000,52.200001,51.830002,52.025002,10.763865,257310
2002-11-29,51.634998,52.340000,51.634998,52.099998,10.779383,21230
2002-12-02,51.825001,52.240002,51.825001,52.134998,10.786625,27500
2002-12-03,52.230000,52.285000,51.770000,52.119999,10.783521,11590
2002-12-04,53.500000,53.500000,51.650002,52.380001,10.837316,45350
2002-12-05,51.900002,52.490002,51.900002,52.009998,10.760760,13220
2002-12-06,53.000000,53.000000,51.160000,52.150002,10.789729,75390
2002-12-09,51.755001,52.224998,51.410000,51.805000,10.718349,44900
2002-12-10,51.994999,52.189999,51.724998,51.970001,10.752487,14860
2002-12-11,51.500000,52.099998,51.299999,52.005001,10.759728,65750
2002-12-12,52.000000,52.009998,51.599998,51.619999,10.680071,68960
2002-12-13,51.605000,52.000000,51.605000,51.919998,10.742141,39140
2002-12-16,51.834999,52.000000,51.200001,51.875000,10.732831,46790
2002-12-17,51.474998,51.605000,51.000000,51.165001,10.585934,29090
2002-12-18,51.154999,51.494999,51.154999,51.310001,10.615932,18780
2002-12-19,51.025002,52.400002,51.025002,51.299999,10.613865,14870
2002-12-20,51.205002,52.360001,51.205002,52.180000,10.795936,62060
2002-12-23,52.490002,52.490002,51.514999,51.935001,10.745246,13330
2002-12-24,52.400002,52.400002,51.520000,51.900002,10.738006,9530
2002-12-25,null,null,null,null,null,null
2002-12-26,52.000000,52.095001,51.660000,51.740002,10.704900,204040
2002-12-27,51.424999,51.994999,51.424999,51.575001,10.670762,23720
2002-12-30,51.505001,51.695000,51.154999,51.230000,10.599379,33240
2002-12-31,51.029999,51.794998,51.029999,51.224998,10.598348,6140
2003-01-01,51.500000,51.994999,51.005001,51.549999,10.665589,119450
2003-01-02,51.924999,51.930000,51.099998,51.630001,10.682141,40600
2003-01-03,51.150002,51.599998,51.150002,51.474998,10.650071,7810
2003-01-06,51.099998,51.799999,51.099998,51.650002,10.686278,35000
2003-01-07,51.599998,51.650002,51.145000,51.625000,10.681106,6310
2003-01-08,51.125000,52.000000,51.125000,51.814999,10.720416,12800
2003-01-09,51.224998,52.000000,51.224998,51.855000,10.728694,77990
2003-01-10,51.200001,51.994999,51.200001,51.834999,10.724552,18260
2003-01-13,51.869999,51.994999,51.599998,51.820000,10.721450,11680
2003-01-14,51.529999,52.000000,51.529999,51.775002,10.712141,60150
2003-01-15,51.889999,51.994999,51.529999,51.575001,10.670762,9460
2003-01-16,53.900002,56.000000,51.500000,51.904999,10.739038,110180
2003-01-17,51.500000,51.875000,51.500000,51.549999,10.665589,29900
2003-01-20,51.500000,51.590000,51.000000,51.400002,10.634555,62640
2003-01-21,51.099998,51.645000,51.055000,51.110001,10.574553,14280
2003-01-22,51.099998,51.599998,51.000000,51.509998,10.657311,30430
2003-01-23,51.139999,51.735001,51.139999,51.485001,10.652142,26390
2003-01-24,51.500000,51.575001,51.105000,51.439999,10.642831,50700
2003-01-27,52.000000,52.000000,50.805000,51.345001,10.623176,51490
2003-01-28,51.990002,52.000000,51.134998,51.509998,10.657311,29100
2003-01-29,51.275002,51.700001,51.255001,51.474998,10.650071,19350
2003-01-30,51.075001,51.689999,50.724998,50.970001,10.545588,61500
2003-01-31,51.744999,51.744999,50.299999,50.994999,10.550758,27460
2003-02-03,50.770000,50.990002,50.669998,50.919998,10.535245,17350
2003-02-04,51.900002,51.900002,50.669998,50.799999,10.510416,16010
2003-02-05,51.400002,51.400002,50.535000,50.695000,10.488693,6900
2003-02-06,50.700001,50.794998,50.549999,50.595001,10.467999,11770
2003-02-07,50.514999,50.695000,50.230000,50.619999,10.473174,6670
2003-02-10,50.500000,50.599998,50.244999,50.584999,10.465932,15740
2003-02-11,50.500000,50.500000,50.110001,50.130001,10.371793,5580
2003-02-12,50.049999,50.160000,49.814999,50.139999,10.373864,30160
2003-02-13,null,null,null,null,null,null
2003-02-14,50.040001,50.480000,49.814999,50.115002,10.368692,11900
2003-02-17,51.290001,51.290001,50.000000,50.139999,10.373864,9640
2003-02-18,50.009998,50.369999,50.009998,50.205002,10.387312,20080
2003-02-19,51.099998,51.099998,50.224998,50.625000,10.474209,31590
2003-02-20,50.439999,50.799999,50.160000,50.669998,10.483518,20000
2003-02-21,50.000000,51.000000,50.000000,50.889999,10.529035,18300
2003-02-24,50.424999,50.895000,50.299999,50.544998,10.457654,16640
2003-02-25,51.049999,51.049999,50.310001,50.705002,10.490763,11370
2003-02-26,50.115002,50.889999,50.115002,50.445000,10.436969,64990
2003-02-27,51.000000,51.000000,50.014999,50.514999,10.451449,124210
2003-02-28,51.000000,53.500000,50.310001,51.919998,10.742141,123770
2003-03-03,53.005001,54.180000,50.700001,50.985001,10.548693,244250
2003-03-04,51.799999,51.799999,50.709999,51.075001,10.567314,32360
2003-03-05,51.900002,52.400002,50.799999,50.970001,10.545588,29340
2003-03-06,51.799999,51.799999,50.755001,50.805000,10.511450,25280
2003-03-07,50.799999,50.900002,49.900002,50.134998,10.372828,55910
2003-03-10,50.599998,51.000000,50.549999,50.830002,10.516623,54520
2003-03-11,50.689999,50.700001,50.020000,50.500000,10.448346,47240
2003-03-12,50.759998,50.759998,50.105000,50.209999,10.388347,34990
2003-03-13,50.009998,50.494999,50.009998,50.380001,10.423519,29880
2003-03-14,null,null,null,null,null,null
2003-03-17,50.685001,50.685001,50.000000,50.160000,10.377999,45590
2003-03-18,null,null,null,null,null,null
2003-03-19,54.404999,59.900002,49.000000,50.020000,10.349038,27980
2003-03-20,51.000000,51.000000,49.200001,49.919998,10.328346,30450
2003-03-21,49.200001,49.994999,49.200001,49.849998,10.313863,77690
2003-03-24,49.900002,50.189999,49.605000,49.985001,10.341795,19410
2003-03-25,50.400002,50.400002,49.520000,49.994999,10.343864,45090
2003-03-26,49.500000,50.369999,49.310001,50.080002,10.361450,31090
2003-03-27,50.150002,50.150002,48.209999,49.605000,10.263172,93040
2003-03-28,49.860001,50.090000,48.709999,50.009998,10.346966,43910
2003-03-31,49.985001,50.299999,49.500000,49.720001,10.286969,27170
2003-04-01,50.700001,50.700001,49.509998,49.575001,10.256966,21060
2003-04-02,49.605000,49.994999,49.555000,49.955002,10.335588,4610
2003-04-03,50.000000,50.294998,49.564999,49.915001,10.327313,46740
2003-04-04,49.950001,50.000000,49.400002,49.974998,10.339726,26800
2003-04-07,50.799999,52.494999,50.299999,51.935001,10.745246,1280040
2003-04-08,51.000000,52.400002,50.830002,51.424999,10.639727,122110
2003-04-09,51.639999,51.700001,51.000000,51.380001,10.630414,70250
2003-04-10,51.500000,52.294998,50.755001,52.070000,10.773176,120600
2003-04-11,52.500000,53.000000,51.605000,52.799999,10.924211,47810
2003-04-14,null,null,null,null,null,null
2003-04-15,52.994999,53.099998,52.080002,52.435001,10.848691,29250
2003-04-16,51.860001,52.400002,51.005001,51.134998,10.579725,20020
2003-04-17,52.400002,52.845001,51.205002,51.860001,10.729726,35950
2003-04-18,null,null,null,null,null,null
2003-04-21,51.400002,51.860001,50.825001,51.014999,10.554897,25370
2003-04-22,50.299999,51.570000,50.299999,51.285000,10.610761,32670
2003-04-23,50.869999,51.500000,50.779999,51.029999,10.558002,12830
2003-04-24,50.000000,51.290001,50.000000,50.759998,10.502140,110190
2003-04-25,50.869999,51.500000,50.215000,51.369999,10.628348,40950
2003-04-28,54.400002,54.400002,50.705002,51.660000,10.688348,41900
2003-04-29,51.070000,52.400002,51.070000,51.619999,10.680071,14680
2003-04-30,51.259998,51.674999,51.259998,51.474998,10.650071,27190
2003-05-01,null,null,null,null,null,null
2003-05-02,51.060001,51.900002,50.900002,51.430000,10.640760,18870
2003-05-05,51.930000,52.994999,51.610001,52.455002,10.852833,113020
2003-05-06,52.950001,53.000000,50.599998,52.224998,10.805245,108700
2003-05-07,51.000000,55.000000,51.000000,54.750000,11.327663,1541960
2003-05-08,53.110001,54.000000,52.514999,52.775002,10.919040,88460
2003-05-09,52.000000,55.000000,52.000000,54.955002,11.370077,1117780
2003-05-12,53.224998,58.900002,52.500000,53.779999,11.126972,94200
2003-05-13,52.705002,54.490002,52.705002,53.759998,11.122833,39980
2003-05-14,54.535000,55.200001,54.000000,54.875000,11.353525,372150
2003-05-15,54.759998,55.500000,54.200001,54.480000,11.271798,85940
2003-05-16,54.224998,54.689999,53.500000,53.520000,11.073178,34870
2003-05-19,52.500000,53.500000,52.500000,53.270000,11.021454,81530
2003-05-20,53.689999,53.689999,53.000000,53.325001,11.032832,29460
2003-05-21,53.105000,53.645000,53.099998,53.299999,11.027658,52500
2003-05-22,52.599998,53.895000,52.599998,53.419998,11.052487,47590
2003-05-23,53.500000,53.900002,52.849998,53.814999,11.134213,51540
2003-05-26,54.000000,54.000000,53.400002,53.785000,11.128006,38150
2003-05-27,53.340000,53.865002,53.299999,53.365002,11.041109,18300
2003-05-28,53.310001,53.500000,52.599998,52.775002,10.919040,23540
2003-05-29,52.599998,53.750000,52.599998,53.509998,11.071109,61690
2003-05-30,53.849998,53.889999,52.805000,53.009998,10.967659,57650
2003-06-02,52.919998,53.375000,52.549999,53.014999,10.968695,113580
2003-06-03,53.049999,53.490002,52.110001,52.514999,10.865247,77480
2003-06-04,52.860001,53.799999,52.860001,53.259998,11.019385,56990
2003-06-05,52.549999,53.500000,52.549999,53.430000,11.054555,54520
2003-06-06,53.849998,53.849998,53.000000,53.465000,11.061798,61560
2003-06-09,53.994999,58.500000,53.259998,54.535000,11.283179,113110
2003-06-10,54.264999,54.799999,53.830002,54.500000,11.275935,71800
2003-06-11,54.160000,54.299999,53.500000,54.025002,11.177660,60670
2003-06-12,53.310001,53.994999,53.310001,53.584999,11.086627,25510
2003-06-13,53.700001,57.480000,52.705002,54.634998,11.303870,708680
2003-06-16,55.500000,55.700001,53.215000,53.750000,11.120765,126370
2003-06-17,53.910000,54.195000,52.799999,53.169998,11.000763,85050
2003-06-18,54.215000,54.215000,52.855000,53.130001,10.992490,61020
2003-06-19,53.200001,53.599998,53.009998,53.525002,11.074213,51950
2003-06-20,53.895000,53.900002,53.000000,53.365002,11.041109,25190
2003-06-23,53.500000,53.500000,52.325001,52.755001,10.914901,76010
2003-06-24,52.215000,52.889999,52.215000,52.544998,10.871453,46890
2003-06-25,52.099998,52.865002,51.599998,52.275002,10.815592,174530
2003-06-26,52.299999,52.400002,51.509998,51.930000,10.744211,158820
2003-06-27,52.000000,52.349998,51.299999,51.474998,10.650071,72530
2003-06-30,51.500000,52.099998,51.235001,51.994999,10.757660,57460
2003-07-01,52.020000,52.279999,51.509998,51.700001,10.696625,40750
2003-07-02,51.994999,51.994999,51.500000,51.814999,10.720416,57280
2003-07-03,52.049999,53.700001,51.605000,53.314999,11.030765,245360
2003-07-04,52.605000,54.200001,52.099998,53.674999,11.105247,192000
2003-07-07,54.000000,54.400002,53.154999,53.619999,11.093868,50590
2003-07-08,53.599998,54.099998,53.500000,54.035000,11.179729,51670
2003-07-09,53.250000,54.000000,53.250000,53.875000,11.146626,26670
2003-07-10,53.990002,53.990002,53.020000,53.090000,10.984213,89020
2003-07-11,53.000000,55.400002,52.720001,55.014999,11.382489,555760
2003-07-14,55.000000,55.555000,54.349998,55.005001,11.380424,85430
2003-07-15,53.599998,55.500000,53.500000,54.200001,11.213868,24190
2003-07-16,54.200001,54.790001,54.169998,54.230000,11.220076,17140
2003-07-17,54.200001,54.490002,53.200001,54.040001,11.180765,51090
2003-07-18,54.000000,54.599998,53.384998,54.025002,11.177660,32120
2003-07-21,54.500000,54.500000,53.500000,53.555000,11.080419,22770
2003-07-22,53.200001,53.880001,53.200001,53.525002,11.074213,33350
2003-07-23,52.724998,54.200001,52.724998,53.974998,13.733041,83980
2003-07-24,53.970001,53.970001,53.299999,53.505001,13.613459,17640
2003-07-25,53.509998,55.700001,53.349998,55.150002,14.032002,229490
2003-07-28,54.090000,55.799999,54.090000,54.950001,13.981114,65470
2003-07-29,53.695000,55.395000,53.500000,54.965000,13.984930,42820
2003-07-30,55.525002,56.799999,54.799999,55.360001,14.085431,137960
2003-07-31,54.055000,56.000000,54.055000,54.294998,13.814460,61790
2003-08-01,54.505001,55.299999,54.400002,54.744999,13.928955,43950
2003-08-04,55.400002,55.400002,54.610001,54.709999,13.920053,28820
2003-08-05,55.799999,55.799999,54.400002,54.470001,13.858987,35740
2003-08-06,55.500000,55.500000,53.855000,54.110001,13.767389,38440
2003-08-07,54.055000,54.494999,54.055000,54.369999,13.833543,15460
2003-08-08,54.884998,55.400002,54.299999,54.985001,13.990018,66570
2003-08-11,54.400002,55.250000,54.400002,55.025002,14.000196,58630
2003-08-12,55.000000,56.200001,55.000000,55.735001,14.180843,85400
2003-08-13,55.099998,55.875000,54.900002,55.514999,14.124870,178390
2003-08-14,55.000000,56.195000,55.000000,55.965000,14.239364,54930
2003-08-15,null,null,null,null,null,null
2003-08-18,55.500000,56.650002,55.500000,56.215000,14.302972,527710
2003-08-19,56.000000,57.000000,55.900002,55.990002,14.245724,52170
2003-08-20,56.000000,56.389999,54.810001,56.060001,14.263535,127250
2003-08-21,54.650002,57.000000,54.650002,56.110001,14.276258,90760
2003-08-22,55.799999,56.400002,55.500000,55.720001,14.177029,66350
2003-08-25,55.064999,56.490002,54.799999,54.980000,13.988746,161270
2003-08-26,56.000000,56.200001,54.799999,55.869999,14.215193,79740
2003-08-27,54.200001,56.099998,54.200001,55.665001,14.163034,218470
2003-08-28,55.400002,56.000000,55.055000,55.669998,14.164306,136300
2003-08-29,55.000000,56.400002,55.000000,56.029999,14.255900,216430
2003-09-01,54.799999,57.150002,54.799999,56.915001,14.481076,159530
2003-09-02,55.599998,57.000000,55.599998,55.889999,14.220281,53530
2003-09-03,55.055000,56.500000,55.014999,55.904999,14.224098,479970
2003-09-04,56.900002,57.099998,54.814999,55.860001,14.212647,75370
2003-09-05,55.349998,56.000000,55.000000,55.980000,14.243181,67890
2003-09-08,55.599998,56.980000,55.599998,56.544998,14.386935,150660
2003-09-09,57.000000,57.384998,56.200001,56.474998,14.369125,95180
2003-09-10,56.500000,56.900002,56.014999,56.395000,14.348770,19990
2003-09-11,56.799999,57.419998,55.099998,56.639999,14.411106,39630
2003-09-12,55.615002,56.775002,55.615002,56.060001,14.263535,54750
2003-09-15,56.799999,56.799999,55.209999,55.619999,14.151584,36610
2003-09-16,56.099998,58.000000,55.060001,56.244999,14.310605,89160
2003-09-17,58.799999,58.799999,54.299999,54.634998,13.900965,94650
2003-09-18,54.400002,55.299999,53.099998,54.994999,13.992565,121170
2003-09-19,53.555000,56.900002,53.555000,56.325001,14.330960,130790
2003-09-22,55.404999,56.299999,54.525002,54.560001,13.881888,70770
2003-09-23,55.669998,56.500000,54.250000,56.169998,14.291522,65480
2003-09-24,55.599998,56.884998,55.340000,56.470001,14.367854,63050
2003-09-25,57.099998,57.299999,54.599998,55.044998,14.005285,65080
2003-09-26,55.099998,56.080002,55.049999,55.380001,14.090524,37290
2003-09-29,54.215000,56.294998,54.215000,56.020000,14.253359,53950
2003-09-30,56.750000,56.750000,55.000000,55.174999,14.038363,49350
2003-10-01,55.000000,56.000000,54.820000,55.020000,13.998924,32800
2003-10-02,null,null,null,null,null,null
2003-10-03,55.500000,56.099998,55.500000,55.619999,14.151584,47260
2003-10-06,55.310001,55.895000,55.110001,55.215000,14.048540,26990
2003-10-07,55.200001,57.099998,55.000000,56.900002,14.477258,130430
2003-10-08,57.000000,57.599998,55.564999,56.645000,14.412380,51760
2003-10-09,55.805000,56.500000,55.650002,55.869999,14.215193,33180
2003-10-10,56.689999,56.700001,55.529999,55.759998,14.187204,39260
2003-10-13,55.700001,56.900002,55.310001,56.540001,14.385661,80430
2003-10-14,55.700001,56.880001,55.500000,55.705002,14.173212,75750
2003-10-15,55.099998,55.950001,55.099998,55.514999,14.124870,63160
2003-10-16,55.889999,56.650002,55.400002,56.080002,14.268626,181240
2003-10-17,56.110001,57.400002,55.500000,55.845001,14.208834,59120
2003-10-20,55.099998,57.500000,55.099998,57.250000,14.566313,366240
2003-10-21,55.810001,57.250000,55.099998,55.904999,14.224098,60920
2003-10-22,56.014999,57.000000,56.014999,56.205002,14.300428,55370
2003-10-23,55.400002,56.700001,55.400002,56.580002,14.395841,77510
2003-10-24,55.419998,56.480000,55.419998,56.119999,14.278803,24800
2003-10-27,56.494999,56.494999,55.130001,55.665001,14.163034,47100
2003-10-28,55.500000,55.849998,55.310001,55.400002,14.095613,127810
2003-10-29,54.904999,55.900002,54.904999,55.505001,14.122325,19710
2003-10-30,55.505001,57.200001,55.505001,56.814999,14.455631,82740
2003-10-31,57.200001,57.650002,55.900002,56.889999,14.474716,82560
2003-11-03,56.355000,57.355000,56.134998,56.700001,14.426373,59810
2003-11-04,56.500000,56.970001,55.810001,56.064999,14.264809,70240
2003-11-05,55.500000,56.790001,55.500000,55.695000,14.170665,41240
2003-11-06,55.709999,55.980000,55.099998,55.334999,14.079070,91090
2003-11-07,55.009998,56.099998,54.799999,56.000000,14.248269,57440
2003-11-10,56.000000,57.299999,55.310001,56.000000,14.248269,14330
2003-11-11,57.000000,57.000000,55.555000,55.650002,14.159219,69960
2003-11-12,55.200001,55.810001,55.200001,55.314999,14.073980,59620
2003-11-13,56.395000,56.395000,54.810001,55.959999,14.238092,112160
2003-11-14,56.189999,56.189999,54.799999,54.930000,13.976026,51830
2003-11-17,55.955002,55.955002,54.619999,54.669998,13.909875,79830
2003-11-18,56.270000,56.270000,54.009998,54.250000,13.803011,69090
2003-11-19,54.049999,54.505001,53.200001,53.360001,13.576565,97030
2003-11-20,53.099998,54.590000,53.000000,54.340000,13.825908,76370
2003-11-21,54.599998,55.474998,53.509998,53.900002,13.713958,100950
2003-11-24,53.599998,54.500000,53.000000,53.410000,13.589286,76720
2003-11-25,53.410000,54.389999,53.115002,53.945000,13.725409,185140
2003-11-26,null,null,null,null,null,null
2003-11-27,53.430000,54.994999,53.404999,53.490002,13.609641,120070
2003-11-28,53.500000,54.410000,53.099998,53.160000,13.525678,75720
2003-12-01,53.110001,54.500000,53.110001,54.220001,13.795377,101500
2003-12-02,54.599998,55.200001,54.205002,54.939999,13.978571,79310
2003-12-03,54.099998,54.700001,54.055000,54.320000,13.820822,66600
2003-12-04,54.215000,56.755001,53.759998,56.230000,14.306789,114300
2003-12-05,56.500000,59.900002,55.369999,58.299999,14.833466,690350
2003-12-08,58.700001,61.400002,58.599998,59.985001,15.262184,241070
2003-12-09,60.230000,60.990002,59.599998,60.090000,15.288903,175210
