Date,Declination
1602-11-17 00:00:00,-24.51236111111111
1602-11-24 00:00:00,-24.165388888888888
1602-12-01 00:00:00,-23.594833333333334
1602-12-08 00:00:00,-22.80461111111111
1602-12-15 00:00:00,-21.80225
1602-12-22 00:00:00,-20.59936111111111
1602-12-29 00:00:00,-19.2105
1603-01-05 00:00:00,-17.651638888888886
1603-01-12 00:00:00,-15.94025
1603-01-19 00:00:00,-14.095972222222223
1603-01-26 00:00:00,-12.139416666666666
1603-02-02 00:00:00,-10.0905
1603-02-09 00:00:00,-7.9687222222222225
1603-02-16 00:00:00,-5.79425
1603-02-23 00:00:00,-3.587277777777778
1603-03-02 00:00:00,-1.3665555555555557
1603-03-09 00:00:00,0.8504722222222222
1603-03-16 00:00:00,3.046111111111111
1603-03-23 00:00:00,5.202861111111111
1603-03-30 00:00:00,7.3045277777777775
1603-04-06 00:00:00,9.336472222222223
1603-04-13 00:00:00,11.283944444444444
1603-04-20 00:00:00,13.132555555555555
1603-04-27 00:00:00,14.869055555555557
1603-05-04 00:00:00,16.481777777777776
1603-05-11 00:00:00,17.959527777777776
1603-05-18 00:00:00,19.291861111111114
1603-05-25 00:00:00,20.469805555555553
1603-06-01 00:00:00,21.48611111111111
1603-06-08 00:00:00,22.334888888888887
1603-06-15 00:00:00,23.01172222222222
1603-06-22 00:00:00,23.514166666666668
1603-06-29 00:00:00,23.841555555555555
1603-07-06 00:00:00,23.99502777777778
1603-07-13 00:00:00,23.977666666666664
1603-07-20 00:00:00,23.794416666666667
1603-07-27 00:00:00,23.451416666666667
1603-08-03 00:00:00,22.956055555555555
1603-08-10 00:00:00,22.31736111111111
1603-08-17 00:00:00,21.545527777777778
1603-08-24 00:00:00,20.65075
1603-08-31 00:00:00,19.643583333333332
1603-09-07 00:00:00,18.535583333333335
1603-09-14 00:00:00,17.338833333333334
1603-09-21 00:00:00,16.064583333333335
1603-09-28 00:00:00,14.723722222222221
1603-10-05 00:00:00,13.327833333333333
1603-10-12 00:00:00,11.888944444444444
1603-10-19 00:00:00,10.417888888888887
1603-10-26 00:00:00,8.924833333333332
1603-11-02 00:00:00,7.420583333333334
1603-11-09 00:00:00,5.916722222222223
1603-11-16 00:00:00,4.423527777777778
1603-11-23 00:00:00,2.950416666666667
1603-11-30 00:00:00,1.5076944444444444
1603-12-07 00:00:00,0.10661111111111111
1603-12-14 00:00:00,-1.2428333333333335
1603-12-21 00:00:00,-2.5315833333333333
1603-12-28 00:00:00,-3.7496666666666667
1604-01-04 00:00:00,-4.885861111111111
1604-01-11 00:00:00,-5.930027777777778
1604-01-18 00:00:00,-6.873083333333334
1604-01-25 00:00:00,-7.704833333333333
1604-02-01 00:00:00,-8.413111111111112
1604-02-08 00:00:00,-8.986694444444444
1604-02-15 00:00:00,-9.415194444444445
1604-02-22 00:00:00,-9.686972222222222
1604-02-29 00:00:00,-9.788555555555556
1604-03-07 00:00:00,-9.710055555555554
1604-03-14 00:00:00,-9.448305555555557
1604-03-21 00:00:00,-9.008611111111112
1604-03-28 00:00:00,-8.410222222222222
1604-04-04 00:00:00,-7.697388888888889
1604-04-11 00:00:00,-6.939388888888889
1604-04-18 00:00:00,-6.217638888888889
1604-04-25 00:00:00,-5.611083333333333
1604-05-02 00:00:00,-5.186777777777778
1604-05-09 00:00:00,-4.98725
1604-05-16 00:00:00,-5.02575
1604-05-23 00:00:00,-5.295138888888888
1604-05-30 00:00:00,-5.779583333333333
1604-06-06 00:00:00,-6.456833333333334
1604-06-13 00:00:00,-7.2995833333333335
1604-06-20 00:00:00,-8.280611111111112
1604-06-27 00:00:00,-9.37636111111111
1604-07-04 00:00:00,-10.564472222222223
1604-07-11 00:00:00,-11.821666666666667
1604-07-18 00:00:00,-13.125472222222223
1604-07-25 00:00:00,-14.455888888888888
1604-08-01 00:00:00,-15.793305555555555
1604-08-08 00:00:00,-17.116694444444445
1604-08-15 00:00:00,-18.404833333333332
1604-08-22 00:00:00,-19.637333333333334
1604-08-29 00:00:00,-20.794
1604-09-05 00:00:00,-21.853805555555557
1604-09-12 00:00:00,-22.79566666666667
1604-09-19 00:00:00,-23.59961111111111
1604-09-26 00:00:00,-24.24688888888889
1604-10-03 00:00:00,-24.72025
1604-10-10 00:00:00,-25.004416666666668
1604-10-17 00:00:00,-25.086944444444445
1604-10-24 00:00:00,-24.958583333333333
1604-10-31 00:00:00,-24.614333333333335
1604-11-07 00:00:00,-24.05311111111111
1604-11-14 00:00:00,-23.277527777777777
1604-11-21 00:00:00,-22.29361111111111
1604-11-28 00:00:00,-21.111500000000003
1604-12-05 00:00:00,-19.74488888888889
1604-12-12 00:00:00,-18.20922222222222
1604-12-19 00:00:00,-16.521166666666666
1604-12-26 00:00:00,-14.699277777777779
1605-01-02 00:00:00,-12.763694444444445
1605-01-09 00:00:00,-10.73436111111111
1605-01-16 00:00:00,-8.630333333333335
1605-01-23 00:00:00,-6.470805555555556
1605-01-30 00:00:00,-4.275444444444444
1605-02-06 00:00:00,-2.0630277777777777
1605-02-13 00:00:00,0.14925
1605-02-20 00:00:00,2.344805555555556
1605-02-27 00:00:00,4.50675
1605-03-06 00:00:00,6.619055555555556
1605-03-13 00:00:00,8.66711111111111
1605-03-20 00:00:00,10.63725
1605-03-27 00:00:00,12.515583333333334
1605-04-03 00:00:00,14.28888888888889
1605-04-10 00:00:00,15.945333333333334
1605-04-17 00:00:00,17.47411111111111
1605-04-24 00:00:00,18.864833333333333
1605-05-01 00:00:00,20.108027777777778
1605-05-08 00:00:00,21.195611111111113
1605-05-15 00:00:00,22.12113888888889
1605-05-22 00:00:00,22.879361111111113
1605-05-29 00:00:00,23.466472222222222
1605-06-05 00:00:00,23.880333333333333
1605-06-12 00:00:00,24.12063888888889
1605-06-19 00:00:00,24.18888888888889
1605-06-26 00:00:00,24.08813888888889
1605-07-03 00:00:00,23.822944444444445
1605-07-10 00:00:00,23.399083333333333
1605-07-17 00:00:00,22.823777777777778
1605-07-24 00:00:00,22.10552777777778
1605-07-31 00:00:00,21.25338888888889
1605-08-07 00:00:00,20.276555555555554
1605-08-14 00:00:00,19.18502777777778
1605-08-21 00:00:00,17.989472222222222
1605-08-28 00:00:00,16.700388888888888
1605-09-04 00:00:00,15.327694444444445
1605-09-11 00:00:00,13.881472222222223
1605-09-18 00:00:00,12.372305555555556
1605-09-25 00:00:00,10.810472222222224
1605-10-02 00:00:00,9.205166666666665
1605-10-09 00:00:00,7.565722222222222
1605-10-16 00:00:00,5.901888888888889
1605-10-23 00:00:00,4.223361111111111
1605-10-30 00:00:00,2.538611111111111
1605-11-06 00:00:00,0.856111111111111
1605-11-13 00:00:00,-0.8150277777777778
1605-11-20 00:00:00,-2.4656944444444444
1605-11-27 00:00:00,-4.087944444444444
1605-12-04 00:00:00,-5.674111111111111
1605-12-11 00:00:00,-7.215944444444444
1605-12-18 00:00:00,-8.705138888888888
1605-12-25 00:00:00,-10.13475
1606-01-01 00:00:00,-11.49861111111111
1606-01-08 00:00:00,-12.790333333333333
1606-01-15 00:00:00,-14.003694444444445
1606-01-22 00:00:00,-15.134333333333332
1606-01-29 00:00:00,-16.179361111111113
1606-02-05 00:00:00,-17.136444444444443
1606-02-12 00:00:00,-18.004
1606-02-19 00:00:00,-18.782833333333333
1606-02-26 00:00:00,-19.476055555555554
1606-03-05 00:00:00,-20.08822222222222
1606-03-12 00:00:00,-20.62511111111111
1606-03-19 00:00:00,-21.09486111111111
1606-03-26 00:00:00,-21.507916666666667
1606-04-02 00:00:00,-21.8755
1606-04-09 00:00:00,-22.207944444444443
1606-04-16 00:00:00,-22.513972222222222
1606-04-23 00:00:00,-22.79913888888889
1606-04-30 00:00:00,-23.062555555555555
1606-05-07 00:00:00,-23.2935
1606-05-14 00:00:00,-23.473777777777777
1606-05-21 00:00:00,-23.585666666666665
1606-05-28 00:00:00,-23.62022222222222
1606-06-04 00:00:00,-23.584638888888886
1606-06-11 00:00:00,-23.50925
1606-06-18 00:00:00,-23.440361111111113
1606-06-25 00:00:00,-23.421666666666667
1606-07-02 00:00:00,-23.481777777777776
1606-07-09 00:00:00,-23.63502777777778
1606-07-16 00:00:00,-23.880222222222223
1606-07-23 00:00:00,-24.201416666666667
1606-07-30 00:00:00,-24.573333333333334
1606-08-06 00:00:00,-24.96861111111111
1606-08-13 00:00:00,-25.358583333333335
1606-08-20 00:00:00,-25.713194444444444
1606-08-27 00:00:00,-26.00261111111111
1606-09-03 00:00:00,-26.200194444444445
1606-09-10 00:00:00,-26.28247222222222
1606-09-17 00:00:00,-26.228666666666665
1606-09-24 00:00:00,-26.021
1606-10-01 00:00:00,-25.645833333333332
1606-10-08 00:00:00,-25.09436111111111
1606-10-15 00:00:00,-24.36238888888889
1606-10-22 00:00:00,-23.449472222222223
1606-10-29 00:00:00,-22.358611111111113
1606-11-05 00:00:00,-21.09661111111111
1606-11-12 00:00:00,-19.674222222222223
1606-11-19 00:00:00,-18.10452777777778
1606-11-26 00:00:00,-16.40158333333333
1606-12-03 00:00:00,-14.580694444444445
1606-12-10 00:00:00,-12.659027777777778
1606-12-17 00:00:00,-10.654583333333333
1606-12-24 00:00:00,-8.584416666666668
1606-12-31 00:00:00,-6.464944444444445
1607-01-07 00:00:00,-4.313166666666667
1607-01-14 00:00:00,-2.1463888888888887
1607-01-21 00:00:00,0.019555555555555555
1607-01-28 00:00:00,2.170111111111111
1607-02-04 00:00:00,4.290583333333333
1607-02-11 00:00:00,6.366027777777777
1607-02-18 00:00:00,8.38263888888889
1607-02-25 00:00:00,10.327916666666667
1607-03-04 00:00:00,12.189638888888888
1607-03-11 00:00:00,13.955222222222222
1607-03-18 00:00:00,15.613
1607-03-25 00:00:00,17.15261111111111
1607-04-01 00:00:00,18.564444444444444
1607-04-08 00:00:00,19.838916666666666
1607-04-15 00:00:00,20.967499999999998
1607-04-22 00:00:00,21.94322222222222
1607-04-29 00:00:00,22.760472222222223
1607-05-06 00:00:00,23.41444444444444
1607-05-13 00:00:00,23.90175
1607-05-20 00:00:00,24.22075
1607-05-27 00:00:00,24.371555555555556
1607-06-03 00:00:00,24.35563888888889
1607-06-10 00:00:00,24.17586111111111
1607-06-17 00:00:00,23.83647222222222
1607-06-24 00:00:00,23.343083333333333
1607-07-01 00:00:00,22.702527777777778
1607-07-08 00:00:00,21.922472222222222
1607-07-15 00:00:00,21.011111111111113
1607-07-22 00:00:00,19.977027777777778
1607-07-29 00:00:00,18.82961111111111
1607-08-05 00:00:00,17.578583333333334
1607-08-12 00:00:00,16.233277777777776
1607-08-19 00:00:00,14.802888888888889
1607-08-26 00:00:00,13.296972222222221
1607-09-02 00:00:00,11.725305555555556
1607-09-09 00:00:00,10.097083333333334
1607-09-16 00:00:00,8.420888888888888
1607-09-23 00:00:00,6.70575
1607-09-30 00:00:00,4.961027777777778
1607-10-07 00:00:00,3.1956666666666664
1607-10-14 00:00:00,1.4178055555555555
1607-10-21 00:00:00,-0.3638888888888889
1607-10-28 00:00:00,-2.140083333333333
1607-11-04 00:00:00,-3.9016944444444444
1607-11-11 00:00:00,-5.640499999999999
1607-11-18 00:00:00,-7.34775
1607-11-25 00:00:00,-9.013861111111112
1607-12-02 00:00:00,-10.62938888888889
1607-12-09 00:00:00,-12.185833333333333
1607-12-16 00:00:00,-13.67447222222222
1607-12-23 00:00:00,-15.085916666666668
1607-12-30 00:00:00,-16.41097222222222
1608-01-06 00:00:00,-17.64172222222222
1608-01-13 00:00:00,-18.770666666666667
1608-01-20 00:00:00,-19.79025
1608-01-27 00:00:00,-20.6935
1608-02-03 00:00:00,-21.475416666666664
1608-02-10 00:00:00,-22.13213888888889
1608-02-17 00:00:00,-22.660833333333333
1608-02-24 00:00:00,-23.059916666666666
1608-03-02 00:00:00,-23.33013888888889
1608-03-09 00:00:00,-23.474249999999998
1608-03-16 00:00:00,-23.49688888888889
1608-03-23 00:00:00,-23.404555555555554
1608-03-30 00:00:00,-23.205916666666667
1608-04-06 00:00:00,-22.912027777777777
1608-04-13 00:00:00,-22.536333333333335
1608-04-20 00:00:00,-22.094777777777775
1608-04-27 00:00:00,-21.604916666666668
1608-05-04 00:00:00,-21.08661111111111
1608-05-11 00:00:00,-20.563055555555557
1608-05-18 00:00:00,-20.06061111111111
1608-05-25 00:00:00,-19.606444444444445
1608-06-01 00:00:00,-19.229194444444442
1608-06-08 00:00:00,-18.96075
1608-06-15 00:00:00,-18.833944444444445
1608-06-22 00:00:00,-18.87552777777778
1608-06-29 00:00:00,-19.103250000000003
1608-07-06 00:00:00,-19.52363888888889
1608-07-13 00:00:00,-20.121277777777777
1608-07-20 00:00:00,-20.84508333333333
1608-07-27 00:00:00,-21.612444444444446
1608-08-03 00:00:00,-22.325194444444445
1608-08-10 00:00:00,-22.884805555555555
1608-08-17 00:00:00,-23.21225
1608-08-24 00:00:00,-23.270527777777776
1608-08-31 00:00:00,-23.06302777777778
1608-09-07 00:00:00,-22.612583333333333
1608-09-14 00:00:00,-21.947194444444445
1608-09-21 00:00:00,-21.096055555555555
1608-09-28 00:00:00,-20.08522222222222
1608-10-05 00:00:00,-18.933416666666666
1608-10-12 00:00:00,-17.653138888888886
1608-10-19 00:00:00,-16.25575
1608-10-26 00:00:00,-14.753416666666666
1608-11-02 00:00:00,-13.157277777777779
1608-11-09 00:00:00,-11.476305555555555
1608-11-16 00:00:00,-9.720527777777779
1608-11-23 00:00:00,-7.902361111111111
1608-11-30 00:00:00,-6.0344999999999995
1608-12-07 00:00:00,-4.12775
1608-12-14 00:00:00,-2.1931388888888885
1608-12-21 00:00:00,-0.2436111111111111
1608-12-28 00:00:00,1.7074166666666666
1609-01-04 00:00:00,3.6486111111111112
1609-01-11 00:00:00,5.5690277777777775
1609-01-18 00:00:00,7.456305555555556
1609-01-25 00:00:00,9.297583333333334
1609-02-01 00:00:00,11.08175
1609-02-08 00:00:00,12.798472222222221
1609-02-15 00:00:00,14.436555555555556
1609-02-22 00:00:00,15.984277777777777
1609-03-01 00:00:00,17.431527777777777
1609-03-08 00:00:00,18.769194444444445
1609-03-15 00:00:00,19.988083333333336
1609-03-22 00:00:00,21.078833333333332
1609-03-29 00:00:00,22.03375
1609-04-05 00:00:00,22.84658333333333
1609-04-12 00:00:00,23.511777777777777
1609-04-19 00:00:00,24.02438888888889
1609-04-26 00:00:00,24.381194444444446
1609-05-03 00:00:00,24.58075
1609-05-10 00:00:00,24.622833333333332
1609-05-17 00:00:00,24.508333333333333
1609-05-24 00:00:00,24.23966666666667
1609-05-31 00:00:00,23.82058333333333
1609-06-07 00:00:00,23.255944444444445
1609-06-14 00:00:00,22.551694444444447
1609-06-21 00:00:00,21.714583333333334
1609-06-28 00:00:00,20.751805555555556
1609-07-05 00:00:00,19.671111111111113
1609-07-12 00:00:00,18.481055555555553
1609-07-19 00:00:00,17.19022222222222
1609-07-26 00:00:00,15.806972222222223
1609-08-02 00:00:00,14.33975
1609-08-09 00:00:00,12.797527777777777
1609-08-16 00:00:00,11.189333333333334
1609-08-23 00:00:00,9.52338888888889
1609-08-30 00:00:00,7.807861111111111
1609-09-06 00:00:00,6.051666666666667
1609-09-13 00:00:00,4.263805555555556
1609-09-20 00:00:00,2.4525555555555556
1609-09-27 00:00:00,0.6261111111111112
1609-10-04 00:00:00,-1.2064166666666667
1609-10-11 00:00:00,-3.035388888888889
1609-10-18 00:00:00,-4.8517777777777775
1609-10-25 00:00:00,-6.6467222222222215
1609-11-01 00:00:00,-8.410027777777778
1609-11-08 00:00:00,-10.13088888888889
1609-11-15 00:00:00,-11.798833333333333
1609-11-22 00:00:00,-13.403666666666666
1609-11-29 00:00:00,-14.933972222222222
1609-12-06 00:00:00,-16.377666666666666
1609-12-13 00:00:00,-17.723138888888887
1609-12-20 00:00:00,-18.959416666666666
1609-12-27 00:00:00,-20.074944444444444
1610-01-03 00:00:00,-21.058111111111113
1610-01-10 00:00:00,-21.898305555555556
1610-01-17 00:00:00,-22.58647222222222
1610-01-24 00:00:00,-23.114222222222224
1610-01-31 00:00:00,-23.474138888888888
1610-02-07 00:00:00,-23.66097222222222
1610-02-14 00:00:00,-23.671666666666667
1610-02-21 00:00:00,-23.50497222222222
1610-02-28 00:00:00,-23.161805555555553
1610-03-07 00:00:00,-22.64538888888889
1610-03-14 00:00:00,-21.96108333333333
1610-03-21 00:00:00,-21.11605555555556
1610-03-28 00:00:00,-20.11975
1610-04-04 00:00:00,-18.983444444444444
1610-04-11 00:00:00,-17.719111111111108
1610-04-18 00:00:00,-16.33983333333333
1610-04-25 00:00:00,-14.860583333333333
1610-05-02 00:00:00,-13.297583333333334
1610-05-09 00:00:00,-11.666194444444445
1610-05-16 00:00:00,-9.982027777777779
1610-05-23 00:00:00,-8.2625
1610-05-30 00:00:00,-6.526055555555556
1610-06-06 00:00:00,-4.789083333333333
1610-06-13 00:00:00,-3.0673333333333335
1610-06-20 00:00:00,-1.3782777777777777
1610-06-27 00:00:00,0.2594722222222222
1610-07-04 00:00:00,1.8305833333333332
1610-07-11 00:00:00,3.321472222222222
1610-07-18 00:00:00,4.716972222222222
1610-07-25 00:00:00,6.000916666666667
1610-08-01 00:00:00,7.161527777777778
1610-08-08 00:00:00,8.189833333333334
1610-08-15 00:00:00,9.075277777777778
1610-08-22 00:00:00,9.805916666666667
1610-08-29 00:00:00,10.374833333333333
1610-09-05 00:00:00,10.778611111111111
1610-09-12 00:00:00,11.012083333333333
1610-09-19 00:00:00,11.070694444444444
1610-09-26 00:00:00,10.962166666666667
1610-10-03 00:00:00,10.70936111111111
1610-10-10 00:00:00,10.348416666666667
1610-10-17 00:00:00,9.933361111111111
1610-10-24 00:00:00,9.540055555555556
1610-10-31 00:00:00,9.245916666666666
1610-11-07 00:00:00,9.106972222222222
1610-11-14 00:00:00,9.15461111111111
1610-11-21 00:00:00,9.402416666666667
1610-11-28 00:00:00,9.843972222222224
1610-12-05 00:00:00,10.45636111111111
1610-12-12 00:00:00,11.211638888888888
1610-12-19 00:00:00,12.084833333333334
1610-12-26 00:00:00,13.050166666666668
1611-01-02 00:00:00,14.080222222222222
1611-01-09 00:00:00,15.149805555555556
1611-01-16 00:00:00,16.238972222222223
1611-01-23 00:00:00,17.32863888888889
1611-01-30 00:00:00,18.399166666666666
1611-02-06 00:00:00,19.432583333333334
1611-02-13 00:00:00,20.41447222222222
1611-02-20 00:00:00,21.331194444444446
1611-02-27 00:00:00,22.168944444444445
1611-03-06 00:00:00,22.91508333333333
1611-03-13 00:00:00,23.559694444444446
1611-03-20 00:00:00,24.093999999999998
1611-03-27 00:00:00,24.509555555555554
1611-04-03 00:00:00,24.799388888888892
1611-04-10 00:00:00,24.958777777777776
1611-04-17 00:00:00,24.984361111111113
1611-04-24 00:00:00,24.873722222222224
1611-05-01 00:00:00,24.626055555555556
1611-05-08 00:00:00,24.242222222222225
1611-05-15 00:00:00,23.72411111111111
1611-05-22 00:00:00,23.074805555555557
1611-05-29 00:00:00,22.298611111111114
1611-06-05 00:00:00,21.40063888888889
1611-06-12 00:00:00,20.386416666666666
1611-06-19 00:00:00,19.26225
1611-06-26 00:00:00,18.03541666666667
1611-07-03 00:00:00,16.71313888888889
1611-07-10 00:00:00,15.302333333333333
1611-07-17 00:00:00,13.81063888888889
1611-07-24 00:00:00,12.246333333333332
1611-07-31 00:00:00,10.617277777777778
1611-08-07 00:00:00,8.930805555555555
1611-08-14 00:00:00,7.19475
1611-08-21 00:00:00,5.417972222222223
1611-08-28 00:00:00,3.608722222222222
1611-09-04 00:00:00,1.77475
1611-09-11 00:00:00,-0.07555555555555556
1611-09-18 00:00:00,-1.9324999999999999
1611-09-25 00:00:00,-3.7866388888888887
1611-10-02 00:00:00,-5.629055555555556
1611-10-09 00:00:00,-7.449916666666667
1611-10-16 00:00:00,-9.237805555555555
1611-10-23 00:00:00,-10.981333333333334
1611-10-30 00:00:00,-12.669388888888887
1611-11-06 00:00:00,-14.29
1611-11-13 00:00:00,-15.829666666666666
1611-11-20 00:00:00,-17.274749999999997
1611-11-27 00:00:00,-18.61213888888889
1611-12-04 00:00:00,-19.828416666666666
1611-12-11 00:00:00,-20.909333333333333
1611-12-18 00:00:00,-21.841166666666666
1611-12-25 00:00:00,-22.611722222222223
1612-01-01 00:00:00,-23.209694444444445
1612-01-08 00:00:00,-23.624666666666666
1612-01-15 00:00:00,-23.848305555555555
1612-01-22 00:00:00,-23.874944444444445
1612-01-29 00:00:00,-23.701305555555553
1612-02-05 00:00:00,-23.326444444444444
1612-02-12 00:00:00,-22.752666666666666
1612-02-19 00:00:00,-21.984972222222222
1612-02-26 00:00:00,-21.030583333333333
1612-03-04 00:00:00,-19.899166666666666
1612-03-11 00:00:00,-18.60311111111111
1612-03-18 00:00:00,-17.156166666666664
1612-03-25 00:00:00,-15.572666666666667
1612-04-01 00:00:00,-13.868555555555556
1612-04-08 00:00:00,-12.061388888888889
1612-04-15 00:00:00,-10.168805555555554
1612-04-22 00:00:00,-8.207444444444445
1612-04-29 00:00:00,-6.19475
1612-05-06 00:00:00,-4.14938888888889
1612-05-13 00:00:00,-2.0894166666666667
1612-05-20 00:00:00,-0.030805555555555555
1612-05-27 00:00:00,2.0101388888888887
1612-06-03 00:00:00,4.016
1612-06-10 00:00:00,5.970444444444444
1612-06-17 00:00:00,7.859916666666666
1612-06-24 00:00:00,9.671194444444444
1612-07-01 00:00:00,11.3905
1612-07-08 00:00:00,13.005416666666667
1612-07-15 00:00:00,14.507444444444445
